extax_AB,extax_BA,utility_A,utility_B,cvar_A,cvar_B,symmetric
0.15000000000000002,0.05,9.886457448106041,9.86400618142921,8.652083952237325,8.525924679138217,0
0.15000000000000002,0.1,9.879285590524878,9.870467134727118,8.652550926947011,8.58985872277293,0
0.15000000000000002,0.15000000000000002,9.872733020716819,9.872658037483303,8.614132636918725,8.61401702219249,1
0.15000000000000002,0.2,9.866807086047482,9.872199705596852,8.569315361938811,8.620473237510923,0
0.15000000000000002,0.25,9.862151256992338,9.87135863634735,8.540613470302354,8.638601510534077,0
0.15000000000000002,0.30000000000000004,9.85849256381515,9.869801284827263,8.517510338420584,8.653451802956942,0
0.15000000000000002,0.35000000000000003,9.854669775249063,9.86676657552422,8.474539459679535,8.63856261924381,0
0.15000000000000002,0.4,9.853187666692406,9.864991594856823,8.498096832656444,8.685979583844523,0
0.15000000000000002,0.45,9.849440212464202,9.860977425335667,8.45464230017465,8.663880035878504,0
0.15000000000000002,0.5,9.846619316284432,9.857011742145874,8.43281493864959,8.654792425768402,0
0.15000000000000002,0.55,9.846095468537436,9.855022926696284,8.443375328919856,8.67506489342471,0
0.15000000000000002,0.6000000000000001,9.841316003509794,9.849016510347115,8.381136224930927,8.625240200290795,0
0.15000000000000002,0.65,9.840092665624177,9.846924901096111,8.394142103435122,8.650380632053196,0
0.15000000000000002,0.7000000000000001,9.838495476863686,9.843210646163003,8.358336652853412,8.614251606331523,0
0.15000000000000002,0.75,9.837117427172531,9.840311789640138,8.34506269386254,8.60710456662255,0
0.15000000000000002,0.8,9.837276465657478,9.839518087658453,8.369549965745822,8.641370742496497,0
0.15000000000000002,0.8500000000000001,9.836976855885744,9.837622319557816,8.357950358998425,8.63148764756477,0
0.15000000000000002,0.9,9.834704360307171,9.834384006692348,8.335499711177864,8.613942455737742,0
0.15000000000000002,0.9500000000000001,9.834107176705862,9.832332437411576,8.337799045015482,8.618722075989512,0
0.15000000000000002,1.0,9.834712688835287,9.832040561476221,8.345808099237841,8.630720956306865,0
0.2,0.0,9.89684308781033,9.849196158347072,8.666555660834984,8.476872639987947,0
0.2,0.05,9.887443074523953,9.859274015383123,8.663366031756446,8.501121814691484,0
0.2,0.1,9.87852366137307,9.863821561003524,8.659284753410853,8.545551078029563,0
0.2,0.15000000000000002,9.872087273213557,9.866208010724728,8.618753509077118,8.564350495891802,0
0.2,0.2,9.865610498578446,9.865643357581368,8.572980380329565,8.572880500805798,1
0.2,0.25,9.861902439469228,9.865545055537309,8.565498552570455,8.61313185384997,0
0.2,0.30000000000000004,9.859468892642203,9.864974946914636,8.55733578614525,8.643478157992051,0
0.2,0.35000000000000003,9.853179707951496,9.859362390432072,8.486458803643652,8.603711521990077,0
0.2,0.4,9.85195945728375,9.857865987454591,8.49399113002741,8.637012435417297,0
0.2,0.45,9.846998295125196,9.852363397714422,8.442007015218813,8.607976608276989,0
0.2,0.5,9.845495761758022,9.849848974765889,8.441940731960601,8.62821725270735,0
0.2,0.55,9.844971274261658,9.847794860432382,8.449289790573946,8.648246550561511,0
0.2,0.6000000000000001,9.842420731031895,9.844329210689963,8.413607355182283,8.627095385884749,0
0.2,0.65,9.837151619691667,9.837305784070447,8.348923768822926,8.572439027929413,0
0.2,0.7000000000000001,9.840192375997667,9.838702517693237,8.403556731344306,8.635979999977955,0
0.2,0.75,9.839565152508532,9.83671227177132,8.40673503684952,8.646116152097914,0
0.2,0.8,9.837564764333683,9.832835292472758,8.382992458536421,8.626135964211805,0
0.2,0.8500000000000001,9.837041732233757,9.831108047551934,8.380726130396011,8.633709421779367,0
0.2,0.9,9.83540451035901,9.828212097694742,8.365332067591106,8.621569688307272,0
0.2,0.9500000000000001,9.835058359140676,9.826347432235838,8.36864249922534,8.628014455555101,0
0.2,1.0,9.835188724584272,9.825458375256888,8.366858344835336,8.630368759684906,0
0.25,0.0,9.894579504839044,9.843124536238927,8.633381321942743,8.425302094342017,0
0.25,0.05,9.886229719406495,9.854263127283012,8.675534589465869,8.48416476426237,0
0.25,0.1,9.878238131861531,9.859731242129659,8.665967513885983,8.512651830713736,0
0.25,0.15000000000000002,9.871385040308718,9.862037189488676,8.640199362469854,8.540315236919538,0
0.25,0.2,9.864306870556748,9.86085552685177,8.589301881768646,8.543589848138984,0
0.25,0.25,9.860634895154254,9.860496558508368,8.584591111452886,8.583722553985417,1
0.25,0.30000000000000004,9.85540815968538,9.857309329543671,8.515859690647227,8.554792255304832,0
0.25,0.35000000000000003,9.850350229649342,9.853103583391823,8.485729270599474,8.559307616307763,0
0.25,0.4,9.850899807384971,9.853325208420642,8.518244828335247,8.618549672430097,0
0.25,0.45,9.847414148162098,9.849343696384716,8.490065257140838,8.614545884767251,0
0.25,0.5,9.8465526210507,9.846931568605982,8.470290756837299,8.611090917204207,0
0.25,0.55,9.842944827483548,9.842354363601583,8.449342167500255,8.610807026737794,0
0.25,0.6000000000000001,9.841965531802336,9.83965371389931,8.445843743024861,8.62106295144254,0
0.25,0.65,9.839236395439903,9.835318027355758,8.414401062740543,8.601519712694518,0
0.25,0.7000000000000001,9.840673779458916,9.835275923785291,8.449806854856737,8.644718929270358,0
0.25,0.75,9.837380461463441,9.830288909511633,8.406545750820158,8.612411242941333,0
0.25,0.8,9.835226402391443,9.82675936072814,8.38101274337121,8.59374675887898,0
