sub_A,sub_B,utility_A,utility_B,cvar_A,cvar_B,symmetric,no_convergence
0.25,0.0,9.29092701088476,9.687008855012774,5.047238865249913,5.1080142935818795,0,0
0.25,0.05,9.329251309060892,9.676516727474548,5.119368751918862,5.1593727290659555,0,0
0.25,0.1,9.373117319154366,9.659291123548265,5.2276039499981195,5.240085274541134,0,0
0.25,0.15000000000000002,9.418666966930967,9.628777844644237,5.310709863479594,5.286954025433578,0,0
0.25,0.2,9.4651814974291,9.580942160770443,5.342245716771817,5.294859664373422,0,0
0.25,0.25,9.516454488915647,9.516385257980476,5.322089053654328,5.3220441448264655,1,0
0.25,0.30000000000000004,9.572600394520515,9.431504462919143,5.312626578371163,5.3612355643299265,0,0
0.25,0.35000000000000003,9.628558035755821,9.317225819505035,5.248072578982946,5.322865782459301,0,0
0.25,0.4,9.687019414839087,9.171646398405201,5.182663570556844,5.246414628684581,0,0
0.25,0.45,9.747441940072182,8.990019500261795,5.112447275294523,5.15437655634817,0,0
0.25,0.5,9.808812201877334,8.766253493492194,5.034283410555134,5.055427720120602,0,0
0.25,0.55,9.87060153345755,8.493566474169155,4.935362411875862,4.937515903675706,0,0
0.25,0.6000000000000001,9.934506517903689,8.165240243060431,4.839205903095374,4.808439545952544,0,0
0.25,0.65,9.996669903755405,7.767303558990793,4.683064437761011,4.545913699917793,0,0
0.25,0.7000000000000001,10.061801095897845,7.288407065085369,4.547320044281847,4.249429829582126,0,0
0.25,0.75,10.13086701828901,6.701809111563483,4.381019610948964,3.859703303115136,0,0
0.25,0.8,10.20393485770077,5.971191261858329,4.175122029701326,3.34726951125999,0,0
0.25,0.8500000000000001,10.287257239963498,5.041017682066708,3.9979870514838516,2.7202622190363166,0,0
0.30000000000000004,0.0,9.181161748818543,9.71306099175299,4.979838484993895,5.042879844268732,0,0
0.30000000000000004,0.05,9.222743330989378,9.706636145162813,5.057737198033793,5.102836963485784,0,0
0.30000000000000004,0.1,9.269107217920556,9.693184345356778,5.1474526052294864,5.168344247179424,0,0
0.30000000000000004,0.15000000000000002,9.318394651061297,9.667570559486803,5.224500514810064,5.213091678268399,0,0
0.30000000000000004,0.2,9.372358362769024,9.628482644352745,5.306129584407043,5.253302806698981,0,0
0.30000000000000004,0.25,9.432299982190946,9.573349805436608,5.372360657558618,5.323616058795144,0,0
0.30000000000000004,0.30000000000000004,9.492785725504005,9.492764935791028,5.314216953134603,5.314004365426061,1,0
0.30000000000000004,0.35000000000000003,9.559606581487273,9.387980526986475,5.298575356420751,5.338448490841278,0,0
0.30000000000000004,0.4,9.62825373168572,9.249663353209382,5.249041777879816,5.3141006688876935,0,0
0.30000000000000004,0.45,9.696967264350729,9.071657733526862,5.1607631836713415,5.23196697531712,0,0
0.30000000000000004,0.5,9.769199155549984,8.851225079748025,5.088693729371638,5.133516938792034,0,0
0.30000000000000004,0.55,9.842759231163427,8.580021495680995,5.007054979911975,5.0031990073676615,0,0
0.30000000000000004,0.6000000000000001,9.91608204361151,8.249148154074668,4.9023678228920815,4.817675975371153,0,0
0.30000000000000004,0.65,9.989330200469052,7.848340029908484,4.78275113839272,4.578366778799993,0,0
0.30000000000000004,0.7000000000000001,10.06308607482784,7.3617678595802065,4.638252037044771,4.267223809740458,0,0
0.30000000000000004,0.75,10.137620517919737,6.767581738459923,4.477560307191361,3.8785807019648155,0,0
0.30000000000000004,0.8,10.217435323992735,6.0293964731711505,4.304923901906683,3.389194685719636,0,0
0.30000000000000004,0.8500000000000001,10.30049905476885,5.0876014708524675,4.069139632138063,2.7170066197085356,0,0
0.35000000000000003,0.0,9.047509617939584,9.740149015849372,4.90067412675751,4.965605567953054,0,0
0.35000000000000003,0.05,9.090479764230237,9.737296495478365,4.93402720515805,4.983344011392765,0,0
0.35000000000000003,0.1,9.139087567960694,9.72736615864983,5.03676090036874,5.065539849496331,0,0
0.35000000000000003,0.15000000000000002,9.194289865066409,9.709656691457669,5.157449263648515,5.158182568531578,0,0
0.35000000000000003,0.2,9.251715963453627,9.675986537216334,5.220617701459735,5.183928820115563,0,0
0.35000000000000003,0.25,9.317801777977934,9.629256312436398,5.330800876279857,5.255908663255772,0,0
0.35000000000000003,0.30000000000000004,9.386700207809824,9.558223939783261,5.314755920834278,5.275093097402576,0,0
0.35000000000000003,0.35000000000000003,9.46081977406656,9.461106623877514,5.280865622791638,5.280899209092067,1,0
0.35000000000000003,0.4,9.540427047871718,9.331876675175856,5.246672725480102,5.272690008856419,0,0
0.35000000000000003,0.45,9.623465281812054,9.163277524115136,5.201461372121043,5.236541366574501,0,0
0.35000000000000003,0.5,9.709694403639196,8.949156566507282,5.155325239840942,5.165990262253738,0,0
0.35000000000000003,0.55,9.79726702960897,8.681371498606168,5.100759625309678,5.0538578870064335,0,0
0.35000000000000003,0.6000000000000001,9.882836811756205,8.34865015065913,4.9823778394875,4.846423087302979,0,0
