tariff_AB,tariff_BA,utility_A,utility_B,cvar_A,cvar_B,symmetric
0.7000000000000001,0.6000000000000001,9.708585129781676,9.708428351587697,7.756854425957433,7.429804371729193,0
0.7000000000000001,0.65,9.70461101852486,9.708331335731755,7.765593444078726,7.445387796231551,0
0.7000000000000001,0.7000000000000001,9.698899833176572,9.706485359015439,7.731503323921995,7.424934620050536,1
0.7000000000000001,0.75,9.695385889276466,9.706106484295493,7.741461406035819,7.441050338588743,0
0.7000000000000001,0.8,9.69033947496987,9.704746393681237,7.73576888626567,7.443159569359402,0
0.7000000000000001,0.8500000000000001,9.68784746601521,9.705187874379138,7.739074101251535,7.457671582187188,0
0.7000000000000001,0.9,9.683343807103988,9.703437899532638,7.718352467106563,7.444258905056472,0
0.7000000000000001,0.9500000000000001,9.679786462850581,9.702942418872489,7.707405654965424,7.444380492799653,0
0.7000000000000001,1.0,9.676499754377422,9.701214786733269,7.693133666098871,7.429363883894479,0
0.75,0.0,9.746883469437362,9.752286362685073,7.482474586680624,7.243805575392816,0
0.75,0.05,9.756166903209527,9.745276635019758,7.559997451222823,7.286492330412687,0
0.75,0.1,9.758290020050062,9.737965816855422,7.617919173372587,7.319761974276083,0
0.75,0.15000000000000002,9.75772787308716,9.731872758980563,7.6497406067687885,7.33025231249485,0
0.75,0.2,9.755031988792624,9.727611460100437,7.702722156928081,7.369777261754866,0
0.75,0.25,9.750942019337382,9.724258610814402,7.734942479940762,7.39667235047126,0
0.75,0.30000000000000004,9.743917887191152,9.71854660930455,7.714157668199775,7.364367837848761,0
0.75,0.35000000000000003,9.737966654734118,9.715863402268663,7.727953775473294,7.3755894407862765,0
0.75,0.4,9.7324343799056,9.713815666576401,7.761157599574128,7.404889406222647,0
0.75,0.45,9.726030545638086,9.711953467015565,7.763515994721741,7.412492366526317,0
0.75,0.5,9.7205702120832,9.709819920519822,7.7654075828362865,7.414384134395368,0
0.75,0.55,9.716759539866837,9.71055009342772,7.811984908362959,7.467037165432675,0
0.75,0.6000000000000001,9.709444205485878,9.707030904597508,7.748740426082971,7.412278386237419,0
0.75,0.65,9.705494789329448,9.706991117684531,7.774157596034452,7.443979873050973,0
0.75,0.7000000000000001,9.699242501196577,9.704303187735487,7.761214092870976,7.438359867058511,0
0.75,0.75,9.695093707760902,9.703730676161,7.740728717722745,7.4315510863476035,1
0.75,0.8,9.690957428887028,9.703359347035523,7.75539697763017,7.4533838566747495,0
0.75,0.8500000000000001,9.686482359321959,9.701872092832925,7.74175948088995,7.4470919260559425,0
0.75,0.9,9.684371689688657,9.702379213599041,7.747979733452973,7.46079556163316,0
0.75,0.9500000000000001,9.679877568952143,9.70068360209839,7.725809827729541,7.447641789385343,0
0.75,1.0,9.678565645797647,9.701854589109354,7.734127691539283,7.464294187155278,0
0.8,0.0,9.74808464116211,9.75209254239299,7.519771084868354,7.274767301452635,0
0.8,0.05,9.755194748377736,9.74284621997675,7.569464721553734,7.287932529588917,0
0.8,0.1,9.757325525995343,9.735431599812674,7.610527897045496,7.3092673895286495,0
0.8,0.15000000000000002,9.758030970501364,9.730684272403876,7.662796341278252,7.337307051123527,0
0.8,0.2,9.754684349245652,9.725320410425057,7.687062431760889,7.348112797539962,0
0.8,0.25,9.749848832452574,9.720917433413149,7.699995818080832,7.35371765506503,0
0.8,0.30000000000000004,9.745206255173766,9.717955432086537,7.751166697809458,7.392765884031634,0
0.8,0.35000000000000003,9.738300384266603,9.71416393385949,7.740959210444159,7.378690285526129,0
0.8,0.4,9.731916629703417,9.711392950188685,7.756872094305302,7.3936715206309245,0
0.8,0.45,9.725370901328915,9.70877826345903,7.745247778970113,7.384851077068498,0
0.8,0.5,9.720679345321553,9.708488079723407,7.775461687359165,7.419980907054965,0
0.8,0.55,9.712806654212338,9.704470317647962,7.749025111303524,7.39263319294638,0
0.8,0.6000000000000001,9.709227347075599,9.70467520176848,7.7713623967396055,7.421318002459136,0
0.8,0.65,9.70351268925919,9.702927247454918,7.74181074940746,7.406380159747983,0
0.8,0.7000000000000001,9.701288016349283,9.70457327966058,7.79617934367331,7.465562804213088,0
0.8,0.75,9.69554094845137,9.702635394706304,7.788742958522811,7.465531611857441,0
0.8,0.8,9.690094832937168,9.700093877291552,7.736977157178498,7.423055287826174,1
0.8,0.8500000000000001,9.685578120602887,9.698945699195148,7.719449790851631,7.416271684058509,0
0.8,0.9,9.680462155790966,9.696851132311167,7.675612317292188,7.3833802130022415,0
0.8,0.9500000000000001,9.68172777911771,9.700651733872194,7.764153802646322,7.474063461778795,0
0.8,1.0,9.675417282583554,9.696613774250071,7.6936128786612406,7.410966147528671,0
0.8500000000000001,0.0,9.745907009596378,9.748474817635362,7.473124825016473,7.223886878972339,0
0.8500000000000001,0.05,9.753248562767515,9.73970953899362,7.521367789299482,7.241650507983995,0
0.8500000000000001,0.1,9.758630858004338,9.734864601649575,7.63077943701726,7.317494695903623,0
0.8500000000000001,0.15000000000000002,9.757102816835362,9.72831533027426,7.645071561227027,7.318293886165892,0
0.8500000000000001,0.2,9.755342484976266,9.725019945648894,7.7193984215762415,7.379935436397965,0
0.8500000000000001,0.25,9.750389297497032,9.719678925240489,7.702556992503656,7.353113042348798,0
0.8500000000000001,0.30000000000000004,9.740952493536154,9.712098940479107,7.670073966332943,7.31107718787935,0
0.8500000000000001,0.35000000000000003,9.739063390534218,9.713208951899427,7.74824018389026,7.3840867267159584,0
0.8500000000000001,0.4,9.73228732396352,9.71008363366089,7.75275409398776,7.385905849756349,0
0.8500000000000001,0.45,9.726368444612458,9.707978445243473,7.778163033869127,7.410191711880965,0
0.8500000000000001,0.5,9.718252092140576,9.70410247006315,7.730961031189296,7.366821252566741,0
0.8500000000000001,0.55,9.716361248108766,9.706330568627225,7.805730243533901,7.445484887806619,0
0.8500000000000001,0.6000000000000001,9.7069318938052,9.701016082994233,7.735940305429499,7.381435868584194,0
0.8500000000000001,0.65,9.70087720045489,9.699439185532814,7.72729384299109,7.38763574590543,0
0.8500000000000001,0.7000000000000001,9.696636083317154,9.698427216031524,7.720832167471583,7.383727937243469,0
0.8500000000000001,0.75,9.695841268248815,9.700959756615818,7.78019085692891,7.4479603665291245,0
0.8500000000000001,0.8,9.69105516166872,9.69965106817237,7.772321928253111,7.450672839145933,0
0.8500000000000001,0.8500000000000001,9.685854747805433,9.69750085894351,7.744499732061259,7.429249188408182,1
0.8500000000000001,0.9,9.681250206263915,9.695097223825373,7.710498470685738,7.401182044423812,0
0.8500000000000001,0.9500000000000001,9.679318576817767,9.696303812502443,7.73877543682459,7.437676068233312,0
0.8500000000000001,1.0,9.677247631908848,9.696503516473927,7.734534314101436,7.440864381946469,0
0.9,0.0,9.74720127658456,9.748539214528762,7.497407871830607,7.245196107214141,0
0.9,0.05,9.753036040807675,9.737832633163832,7.546179838002311,7.25505510222635,0
0.9,0.1,9.758669151456399,9.733584674076152,7.624064033506213,7.310490264232292,0
0.9,0.15000000000000002,9.757487737699792,9.72695758335628,7.662121708398476,7.328613343048585,0
0.9,0.2,9.755215404434907,9.722705531256324,7.703232480764541,7.356095205032223,0
0.9,0.25,9.750268068324377,9.71784173884267,7.710387122249757,7.351481127877238,0
0.9,0.30000000000000004,9.743326248566843,9.712888407421133,7.7046118941174075,7.339421827751115,0
0.9,0.35000000000000003,9.737028063529571,9.70980613482866,7.722689231624405,7.353468630420715,0
0.9,0.4,9.731784074682778,9.70798398933364,7.762800346408213,7.387343449401459,0
0.9,0.45,9.72452563324347,9.704876224849057,7.740423473280619,7.370585103367926,0
0.9,0.5,9.721025018104921,9.705224741539402,7.7844832619997275,7.415892587042774,0
0.9,0.55,9.713242295990618,9.701525070745108,7.743097555137473,7.378624487798031,0
0.9,0.6000000000000001,9.70805503618354,9.70039393422055,7.7748395751564505,7.414605932628361,0
0.9,0.65,9.704079925263796,9.69994081101155,7.774361400996408,7.418094004351612,0
0.9,0.7000000000000001,9.698976886133998,9.69847268533505,7.74739593119311,7.401875693447156,0
0.9,0.75,9.695070249880468,9.698531382653437,7.783884868297113,7.443635536248412,0
0.9,0.8,9.689831492652548,9.696629920246203,7.743045171866506,7.414236352603158,0
0.9,0.8500000000000001,9.68750051974155,9.697697783026502,7.75844246089523,7.442924169399371,0
0.9,0.9,9.683336843155208,9.695922825366205,7.7544370643661775,7.439174262267708,1
0.9,0.9500000000000001,9.677847081209828,9.69289287776524,7.710094122233071,7.401008589241119,0
0.9,1.0,9.675955647846898,9.693728402906428,7.722468438617468,7.422737092775011,0
0.9500000000000001,0.0,9.744674004511149,9.744783359729457,7.459666826607885,7.201616401216354,0
0.9500000000000001,0.05,9.75521478909558,9.738910049931485,7.577034053564472,7.284890111962061,0
0.9500000000000001,0.1,9.758030233950917,9.73171807780239,7.631116508873109,7.313618390294654,0
0.9500000000000001,0.15000000000000002,9.757168280361874,9.725518438004512,7.639887133026481,7.308540628038684,0
0.9500000000000001,0.2,9.752327660509847,9.718328697117911,7.6631269411526315,7.310695309692716,0
0.9500000000000001,0.25,9.748886508130287,9.715284622467415,7.717353198738749,7.3508891146531425,0
0.9500000000000001,0.30000000000000004,9.743766079949612,9.711968105420029,7.72086239296857,7.352209019250076,0
0.9500000000000001,0.35000000000000003,9.740252347659466,9.711291324221621,7.765587420088836,7.394316132115657,0
0.9500000000000001,0.4,9.733232996162748,9.708198199512482,7.781537310397023,7.409871897378505,0
0.9500000000000001,0.45,9.727987699160352,9.706564286052402,7.797482992629953,7.421815431938689,0
0.9500000000000001,0.5,9.720527464685672,9.70306364743633,7.776200593276495,7.401879650661747,0
0.9500000000000001,0.55,9.714680401047445,9.701484619876139,7.780227594580568,7.408578477988978,0
0.9500000000000001,0.6000000000000001,9.709298640884438,9.700316093567022,7.797048749683054,7.4300568901559405,0
0.9500000000000001,0.65,9.70239737598483,9.69720173562909,7.768998937421717,7.408599759401177,0
0.9500000000000001,0.7000000000000001,9.697349257322179,9.695757212198572,7.751587268393365,7.398474849491085,0
0.9500000000000001,0.75,9.694276742518246,9.69596888270677,7.760839502944034,7.416647489380944,0
0.9500000000000001,0.8,9.690110724711317,9.695157967504459,7.747938696854446,7.413651491785791,0
0.9500000000000001,0.8500000000000001,9.686821565601765,9.69525934824949,7.77108845792486,7.440420538728465,0
0.9500000000000001,0.9,9.68091720541508,9.691776822937523,7.715299363439752,7.3938572643051055,0
0.9500000000000001,0.9500000000000001,9.679681784864677,9.69345412836027,7.736678297476354,7.422760044238112,1
0.9500000000000001,1.0,9.67499499520185,9.691053884164608,7.705435110693877,7.396470584413074,0
1.0,0.0,9.745237412113925,9.744320792400611,7.471050993460408,7.211828921251472,0
1.0,0.05,9.750517362207805,9.733309290499252,7.493849073224805,7.199119165854305,0
1.0,0.1,9.756430193522881,9.728675969805906,7.602642982447616,7.278365698157042,0
1.0,0.15000000000000002,9.755962057509386,9.722718486706075,7.627794925724249,7.2862297424134255,0
1.0,0.2,9.753256202762165,9.718000673192082,7.681074223829285,7.323851605079963,0
1.0,0.25,9.753099730214352,9.717752721732626,7.753626241981341,7.3867740126299735,0
1.0,0.30000000000000004,9.741429122118438,9.70819256346533,7.696155095084546,7.3216887620560875,0
1.0,0.35000000000000003,9.737224397018242,9.707378669978132,7.73594199287321,7.362003977073259,0
1.0,0.4,9.732185224662597,9.705638087013368,7.757966104033463,7.379121697848533,0
1.0,0.45,9.724559883642094,9.701978422560675,7.744666758114154,7.365738771862233,0
1.0,0.5,9.717628662002392,9.6990654751716,7.734733671627578,7.359096254350349,0
1.0,0.55,9.713198315784394,9.698409110904059,7.756136716352066,7.381193449819273,0
1.0,0.6000000000000001,9.708951646367577,9.698555908759557,7.797327445478542,7.426150036919417,0
1.0,0.65,9.702460095020706,9.69546400647558,7.758919191446323,7.391229635281253,0
1.0,0.7000000000000001,9.698033473399,9.69476551691777,7.753272881179479,7.395548858532412,0
1.0,0.75,9.69115714230196,9.691822862939237,7.713549323906117,7.364369755340229,0
1.0,0.8,9.692826330232895,9.69678388543142,7.797341470495813,7.4593642144107895,0
1.0,0.8500000000000001,9.687641854944786,9.69466538137097,7.77371006692032,7.44196208430282,0
1.0,0.9,9.683308845430497,9.69287221505833,7.76045602917493,7.431932466199435,0
1.0,0.9500000000000001,9.679447483872092,9.691644990191032,7.744985166834065,7.423498383368947,0
1.0,1.0,9.67821312458333,9.69291612652494,7.75861714340324,7.445349457884561,1
