tariff_AB,tariff_BA,utility_A,utility_B,cvar_A,cvar_B,symmetric
0.35000000000000003,0.25,9.550923534431178,9.545889203638277,5.320202081916229,5.275468772285079,0
0.35000000000000003,0.30000000000000004,9.54658557938787,9.543707676760013,5.306192228105562,5.284585829293189,0
0.35000000000000003,0.35000000000000003,9.542161165740573,9.542142848688949,5.291646063964037,5.292050249558227,1
0.35000000000000003,0.4,9.538107354878115,9.541225294288838,5.292866607090817,5.3118070876717685,0
0.35000000000000003,0.45,9.53268240826936,9.539259844727125,5.262762899324537,5.299301165325875,0
0.35000000000000003,0.5,9.528980699226238,9.5389552704649,5.265206163018904,5.316761219155268,0
0.4,0.0,9.548175551109516,9.559409724548654,5.305546558695813,5.195545162837364,0
0.4,0.05,9.55475663375073,9.555029051996668,5.336624483241663,5.2214886119051185,0
0.4,0.1,9.556554083870342,9.550553332822393,5.348755296212528,5.2336775212165785,0
0.4,0.15000000000000002,9.555221030312135,9.546445086146228,5.335003225771437,5.229604204134269,0
0.4,0.2,9.55258652895091,9.54328692649798,5.327026735717113,5.240880394663311,0
0.4,0.25,9.548182018717117,9.539993395572473,5.309117539902033,5.246102080477806,0
0.4,0.30000000000000004,9.545031202062903,9.539099147075673,5.309913890257643,5.269584516135475,0
0.4,0.35000000000000003,9.541269868784198,9.53808057089516,5.303834693024502,5.284668117648985,0
0.4,0.4,9.534304782797044,9.534370144568502,5.262683868165657,5.262434059403968,1
0.4,0.45,9.53010060197404,9.53351242594219,5.260233460804121,5.277661574408118,0
0.4,0.5,9.525922058510607,9.532701965984613,5.2556714277795615,5.28821946407863,0
0.45,0.0,9.54621271212824,9.554684577483608,5.29644056405481,5.179289603111252,0
0.45,0.05,9.552617817740387,9.549912394857392,5.321365604164025,5.198740850653729,0
0.45,0.1,9.55436787235628,9.545271384176669,5.331406911918912,5.207389640598513,0
0.45,0.15000000000000002,9.554243844753913,9.54225330782921,5.345237515890932,5.22762732096069,0
0.45,0.2,9.552099275688962,9.539595500916732,5.351737523393072,5.250045475119138,0
0.45,0.25,9.548590836128387,9.53715232392238,5.341808161502494,5.262039958551036,0
0.45,0.30000000000000004,9.543177026131039,9.533857090520605,5.3044859628566625,5.247244349252611,0
0.45,0.35000000000000003,9.539769356678676,9.533195899227712,5.3176731569043705,5.2810937788292,0
0.45,0.4,9.534492135184289,9.531106325488162,5.290813748311731,5.273837077550496,0
0.45,0.45,9.528722913273375,9.528735524105961,5.252717206243495,5.252808044826047,1
0.45,0.5,9.526472061289518,9.529762866654202,5.287820581042703,5.303077530352925,0
0.5,0.0,9.544491647814455,9.550135161818458,5.284224348939059,5.160548460453438,0
0.5,0.05,9.551278603086574,9.54555955823453,5.319709536854013,5.19004924282349,0
0.5,0.1,9.553927402168496,9.541814748601471,5.348395518470288,5.216018018027793,0
0.5,0.15000000000000002,9.551953266021508,9.53667120676304,5.333732989548934,5.206005282598834,0
0.5,0.2,9.550781249522256,9.534891561578455,5.349655661549688,5.235183345796218,0
0.5,0.25,9.546039910619669,9.531241631581253,5.3160035810874,5.222196496698799,0
0.5,0.30000000000000004,9.544208980677219,9.531514525043464,5.342320973452601,5.269455766088401,0
0.5,0.35000000000000003,9.537594419498465,9.527733347486874,5.305028746313596,5.25401859408631,0
0.5,0.4,9.534602765797764,9.527868739403802,5.3133721745107,5.28064431117286,0
0.5,0.45,9.528264927486562,9.52488961950455,5.272323851425168,5.257094402629639,0
0.5,0.5,9.522986900452091,9.522990437354082,5.2598418634806094,5.259446249709718,1
