tariff_AB,tariff_BA,utility_A,utility_B,cvar_A,cvar_B,symmetric
0.05,0.1,9.883417276480989,9.87616596544676,8.61552157808235,8.665207057133538,0
0.05,0.15000000000000002,9.880336184918258,9.869534843478384,8.537864881792528,8.629694077452436,0
0.05,0.2,9.879065521456683,9.866885339840566,8.529921556971471,8.653890229980268,0
0.05,0.25,9.87482023162063,9.863184037318504,8.489584415545933,8.638507329355441,0
0.05,0.30000000000000004,9.873252073939403,9.862888428631985,8.487747616058469,8.653965566811108,0
0.05,0.35000000000000003,9.868325124631362,9.86012430398482,8.453997756345103,8.638550744901261,0
0.05,0.4,9.863766805826376,9.858125106900426,8.438710306495384,8.636786464856161,0
0.05,0.45,9.858905232344537,9.85600052697375,8.40391928458578,8.615053160962132,0
0.05,0.5,9.853717950476861,9.85399310175356,8.370244809070664,8.59390876398364,0
0.05,0.55,9.850150664107872,9.852973732801452,8.354684320118796,8.588019769320873,0
0.05,0.6000000000000001,9.847774159108068,9.853422254211457,8.3615136239398,8.606896387237343,0
0.05,0.65,9.84358268853667,9.851900533923315,8.339799906435353,8.593161240998429,0
0.05,0.7000000000000001,9.838089461666382,9.84881226174079,8.298192976049549,8.558338423737586,0
0.05,0.75,9.834798811192703,9.847851780227105,8.28472201763487,8.550611460716139,0
0.05,0.8,9.833703990825011,9.848994803782137,8.298836269802184,8.570866697709876,0
0.05,0.8500000000000001,9.831646022299124,9.84894002250248,8.287928481943446,8.565314789579707,0
0.05,0.9,9.830828201360648,9.850159668406473,8.303980544231065,8.587610635131297,0
0.05,0.9500000000000001,9.826235768682437,9.847045172704128,8.261267113685552,8.546667637305639,0
0.05,1.0,9.82642735732836,9.849067528269183,8.293982126477578,8.588194863638256,0
0.1,0.0,9.869735157216502,9.888941195988847,8.64431843421558,8.568231770901575,0
0.1,0.05,9.875303202911644,9.882548546979203,8.65666976246198,8.607791292283538,0
0.1,0.1,9.874366739321662,9.874499554819238,8.584922599313506,8.585939068533472,1
0.1,0.15000000000000002,9.876434367165881,9.87272817554175,8.578862680957789,8.6276511786077,0
0.1,0.2,9.876176153100351,9.87130130878217,8.576626886872887,8.670029105754631,0
0.1,0.25,9.870836182026201,9.866500647364992,8.516671457091462,8.646569346580161,0
0.1,0.30000000000000004,9.867306042657274,9.864387902266191,8.50720885859149,8.666839494020302,0
0.1,0.35000000000000003,9.864067476335538,9.863528815037423,8.490464377705665,8.67578466342145,0
0.1,0.4,9.858945732756117,9.860951197110252,8.44978533781105,8.651440908918756,0
0.1,0.45,9.853328991405892,9.858330079760622,8.430207349478373,8.652600846724537,0
0.1,0.5,9.84914931444642,9.857415958001049,8.411086782537957,8.648126940902701,0
0.1,0.55,9.84763627674009,9.858741449313397,8.418457333473631,8.666719979683096,0
0.1,0.6000000000000001,9.84214813799606,9.856077208150552,8.3836222439817,8.642139032056622,0
0.1,0.65,9.837146545109936,9.853509001214187,8.344931451684847,8.613327159081429,0
0.1,0.7000000000000001,9.834707295700268,9.853739296155311,8.346393344076644,8.62189573276256,0
0.1,0.75,9.829442870009162,9.851348459076656,8.321457381373351,8.607247641706675,0
0.1,0.8,9.826470366919636,9.851040676968841,8.308294169892472,8.6028390224791,0
0.1,0.8500000000000001,9.826087769384344,9.852176859609369,8.317392606723422,8.61511733024752,0
0.1,0.9,9.825107861380216,9.853157485217988,8.329750051906087,8.627799371167457,0
0.1,0.9500000000000001,9.823286920560825,9.853331892339108,8.333600389274915,8.637389023779841,0
0.1,1.0,9.817790992410433,9.84969272157568,8.277683091560709,8.59083296181702,0
0.15000000000000002,0.0,9.863706627940571,9.886862608923046,8.637957471764679,8.539289400312096,0
0.15000000000000002,0.05,9.871688639296263,9.882480190812023,8.672540897753628,8.580511450993583,0
0.15000000000000002,0.1,9.873765024624939,9.877289409168531,8.64826464891336,8.598188463062744,0
0.15000000000000002,0.15000000000000002,9.871684531803036,9.871753481966723,8.589910499474497,8.590335706982701,1
0.15000000000000002,0.2,9.87088955770037,9.86989345390888,8.581987635933647,8.630112966504669,0
0.15000000000000002,0.25,9.86578024118362,9.865031839302517,8.531160537826874,8.618468515705702,0
0.15000000000000002,0.30000000000000004,9.861268169577638,9.862394440191114,8.50709762456677,8.633151670317709,0
0.15000000000000002,0.35000000000000003,9.859237474909088,9.862594940959942,8.493061319157388,8.648789428402075,0
0.15000000000000002,0.4,9.853226492925625,9.859332135740573,8.442955330706999,8.624654929780727,0
